timestamp	wavelength[nm]	setting[%]	power[mW]	temperature[C]
2024-11-08 17:29:05.012	488	30	2.5686343663340615e-06
2024-11-08 17:29:06.015	488	30	0.00023095412735777026
2024-11-08 17:29:07.017	488	30	0.00023722677481325316
2024-11-08 17:29:08.020	488	30	0.0002287054363939395
2024-11-08 17:29:09.022	488	30	0.00023496094052409623
2024-11-08 17:29:10.026	488	30	0.00023193739040963863
2024-11-08 17:29:11.030	488	30	0.00023185506377643492
2024-11-08 17:29:12.033	488	30	0.00022886399623123135
2024-11-08 17:29:13.035	488	30	8.07759701055411e-05
2024-11-08 17:29:14.118	488	30	1.1701253261201196e-06
2024-11-08 17:29:15.121	488	30	5.686622665653533e-07
2024-11-08 17:29:16.123	488	30	7.681328963096609e-07
2024-11-08 17:29:17.123	488	30	2.7674542820630215e-07
2024-11-08 17:29:18.126	488	30	2.532308348560242e-07
2024-11-08 17:29:19.130	488	30	2.5033739916176973e-07
2024-11-08 17:29:20.131	488	30	2.485856936309697e-07
2024-11-08 17:29:21.132	488	30	2.5990514299753605e-07
2024-11-08 17:29:22.135	488	30	2.512740947420783e-07
2024-11-08 17:29:23.136	488	30	2.613159844637048e-07
2024-11-08 17:29:24.140	488	30	1.0608967911156562e-06
2024-11-08 17:29:25.213	488	30	0.000221363280157475
2024-11-08 17:29:26.216	488	30	0.00024147059673873886
2024-11-08 17:29:27.218	488	30	0.0002475195779520957
2024-11-08 17:29:28.221	488	30	0.0002461081082275451
2024-11-08 17:29:29.225	488	30	0.00023033855669669652
2024-11-08 17:29:30.227	488	30	0.00022717571602395183
2024-11-08 17:29:31.229	488	30	0.0002239068817964072
2024-11-08 17:29:32.232	488	30	0.00020739335430838333
